"","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","location","lat_long","long","lat","activity","reaction","sounds"
"147","4D-PM-1008-11","04D","2",2018-10-08,11,"1","2","Gray, White","Cinnamon+Gray, White","2","POINT (-73.9763430829342 40.7686351097159)",-73.9763430829342,40.7686351097159,"5","2","1"
"148","6H-AM-1008-01","06H","1",2018-10-08,1,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9714789136757 40.7694886645194)",-73.9714789136757,40.7694886645194,"2","0","0"
"149","5E-AM-1008-08","05E","1",2018-10-08,8,"1","1",NA,"Gray+","1","POINT (-73.9755133710665 40.7697883435981)",-73.9755133710665,40.7697883435981,"1","1","0"
"150","15D-PM-1017-01","15D","2",2018-10-17,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9702348982803 40.7773295419104)",-73.9702348982803,40.7773295419104,"3","1","0"
"151","16E-AM-1014-03","16E","1",2018-10-14,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9686056085297 40.7781658424866)",-73.9686056085297,40.7781658424866,"2","3","0"
"152","39H-PM-1013-02","39H","2",2018-10-13,2,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9522142360388 40.7949598486683)",-73.9522142360388,40.7949598486683,"3","1","0"
"153","39C-PM-1006-02","39C","2",2018-10-06,2,"1","1",NA,"Gray+","2","POINT (-73.95765899974931 40.7972751877447)",-73.9576589997493,40.7972751877447,"4","0","0"
"154","31A-AM-1010-04","31A","1",2018-10-10,4,"1","1","White","Gray+White","1","POINT (-73.9637946878735 40.7915700446878)",-73.9637946878735,40.7915700446878,"3","0","0"
"155","9F-PM-1014-02","09F","2",2018-10-14,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9710991123992 40.7723889726647)",-73.9710991123992,40.7723889726647,"2","1","0"
"156","21G-PM-1007-02","21G","2",2018-10-07,2,"1","1",NA,"Gray+","1","POINT (-73.9638270331336 40.7810450065235)",-73.9638270331336,40.7810450065235,"2","2","0"
"157","2F-AM-1006-01","02F","1",2018-10-06,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.97560150058212 40.7670090327736)",-73.9756015005821,40.7670090327736,"3","1","0"
"158","20F-PM-1007-01","20F","2",2018-10-07,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9649632550828 40.7809187761995)",-73.9649632550828,40.7809187761995,"2","1","0"
"159","35E-PM-1006-01","35E","2",2018-10-06,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.957219204335 40.7931529059779)",-73.957219204335,40.7931529059779,"3","3","0"
"160","9G-AM-1007-04","09G","1",2018-10-07,4,"1","1","White","Gray+White","2","POINT (-73.9712308864394 40.7714534847379)",-73.9712308864394,40.7714534847379,"0","1","0"
"161","5D-PM-1018-03","05D","2",2018-10-18,3,"1","1","White","Gray+White","1","POINT (-73.9758676144255 40.7701671581939)",-73.9758676144255,40.7701671581939,"3","1","0"
"162","14F-PM-1012-06","14F","2",2018-10-12,6,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.969058856545 40.7766356226979)",-73.969058856545,40.7766356226979,"2","1","0"
"163","23F-AM-1018-01","23F","1",2018-10-18,1,"1","2","Gray","Cinnamon+Gray","2","POINT (-73.963846339804 40.7834051716226)",-73.963846339804,40.7834051716226,"4","1","0"
"164","39A-PM-1014-02","39A","2",2018-10-14,2,"1","1","White","Gray+White","1","POINT (-73.9597642778427 40.7976368003915)",-73.9597642778427,40.7976368003915,"5","0","0"
"165","13A-PM-1014-03","13A","2",2018-10-14,3,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9745691353018 40.7771035589298)",-73.9745691353018,40.7771035589298,"4","2","0"
"166","10B-AM-1006-02","10B","1",2018-10-06,2,"2","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9748706415584 40.7744174965072)",-73.9748706415584,40.7744174965072,"4","1","0"
"167","38B-AM-1019-01","38B","1",2018-10-19,1,"1","1","White","Gray+White","1","POINT (-73.9597205966324 40.7969409510133)",-73.9597205966324,40.7969409510133,"1","2","0"
"168","9G-PM-1007-06","09G","2",2018-10-07,6,"1","1",NA,"Gray+","1","POINT (-73.971086588091 40.7719703235178)",-73.971086588091,40.7719703235178,"2","0","0"
"169","40B-AM-1019-02","40B","1",2018-10-19,2,"2","1","White","Gray+White","1","POINT (-73.958535640774 40.7982737896998)",-73.958535640774,40.7982737896998,"1","0","0"
"170","35D-PM-1013-04","35D","2",2018-10-13,4,"2","1","White","Gray+White","0","POINT (-73.958770180151 40.7934123941528)",-73.958770180151,40.7934123941528,"0","0","0"
"171","10G-PM-1017-10","10G","2",2018-10-17,10,"1","1",NA,"Gray+","1","POINT (-73.9707274055755 40.7723889080377)",-73.9707274055755,40.7723889080377,"5","1","0"
"172","13C-AM-1010-04","13C","1",2018-10-10,4,"1","1",NA,"Gray+","1","POINT (-73.9720065066618 40.7764043782924)",-73.9720065066618,40.7764043782924,"3","1","0"
"173","32C-PM-1013-12","32C","2",2018-10-13,12,"1","1",NA,"Gray+","1","POINT (-73.9618064639153 40.792158440043)",-73.9618064639153,40.792158440043,"1","3","0"
"174","37F-PM-1014-01","37F","2",2018-10-14,1,"0","1",NA,"Gray+","1","POINT (-73.9554432393295 40.7945669054449)",-73.9554432393295,40.7945669054449,"3","2","0"
"175","31D-PM-1006-04","31D","2",2018-10-06,4,"1","1",NA,"Gray+","2","POINT (-73.9613780522542 40.790786197111)",-73.9613780522542,40.790786197111,"2","1","0"
"176","15I-PM-1012-03","15I","2",2018-10-12,3,"1","1",NA,"Gray+","1","POINT (-73.9646901432328 40.775995869679)",-73.9646901432328,40.775995869679,"3","0","0"
"177","19C-PM-1018-04","19C","2",2018-10-18,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9690828325179 40.7818038172275)",-73.9690828325179,40.7818038172275,"3","0","0"
"178","10F-PM-1019-12","10F","2",2018-10-19,12,"1","3","White","Black+White","1","POINT (-73.9708775864433 40.772473633538)",-73.9708775864433,40.772473633538,"1","2","0"
"179","18C-PM-1018-01","18C","2",2018-10-18,1,"0","3",NA,"Black+","1","POINT (-73.9691050656013 40.7808139538222)",-73.9691050656013,40.7808139538222,"3","1","0"
"180","7B-AM-1008-11","07B","1",2018-10-08,11,"1","1",NA,"Gray+","1","POINT (-73.9768434635084 40.7728494038744)",-73.9768434635084,40.7728494038744,"3","1","0"
"181","40E-AM-1014-02","40E","1",2018-10-14,2,"1","1","White","Gray+White","1","POINT (-73.9553811810434 40.7970895007931)",-73.9553811810434,40.7970895007931,"1","1","0"
"182","38B-AM-1019-05","38B","1",2018-10-19,5,"1","1",NA,"Gray+","2","POINT (-73.9588468413094 40.7963852299012)",-73.9588468413094,40.7963852299012,"4","0","2"
"183","3B-AM-1010-09","03B","1",2018-10-10,9,"2","1",NA,"Gray+","1","POINT (-73.9788138172962 40.7693001754769)",-73.9788138172962,40.7693001754769,"3","2","0"
"184","19B-AM-1019-02","19B","1",2018-10-19,2,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9700162034073 40.7815277479588)",-73.9700162034073,40.7815277479588,"1","1","0"
"185","41B-AM-1010-07","41B","1",2018-10-10,7,"1","2","Gray, White","Cinnamon+Gray, White","2","POINT (-73.9570528770427 40.7990973804149)",-73.9570528770427,40.7990973804149,"0","3","1"
"186","4G-AM-1006-02","04G","1",2018-10-06,2,"0","1","White","Gray+White","2","POINT (-73.9735489537928 40.7681257911523)",-73.9735489537928,40.7681257911523,"0","1","0"
"187","12F-PM-1007-04","12F","2",2018-10-07,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.96955079651552 40.7743070423435)",-73.9695507965155,40.7743070423435,"3","1","0"
"188","3B-AM-1010-08","03B","1",2018-10-10,8,"2","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9787105069657 40.7693708133873)",-73.9787105069657,40.7693708133873,"4","1","0"
"189","17H-PM-1007-02","17H","2",2018-10-07,2,"1","1",NA,"Gray+","1","POINT (-73.9651654887991 40.7777806006951)",-73.9651654887991,40.7777806006951,"3","1","0"
"190","38G-PM-1020-01","38G","2",2018-10-20,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9537691298752 40.7941272599797)",-73.9537691298752,40.7941272599797,"1","2","0"
"191","4D-PM-1008-06","04D","2",2018-10-08,6,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9764839973068 40.7691725326976)",-73.9764839973068,40.7691725326976,"3","1","0"
"192","3G-PM-1013-01","03G","2",2018-10-13,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9737773613311 40.7673662611015)",-73.9737773613311,40.7673662611015,"3","2","0"
"193","15H-PM-1008-03","15H","2",2018-10-08,3,"1","1",NA,"Gray+","1","POINT (-73.96579697896901 40.7760402842845)",-73.965796978969,40.7760402842845,"0","1","0"
"194","14G-PM-1013-01","14G","2",2018-10-13,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9679336341793 40.7754186579647)",-73.9679336341793,40.7754186579647,"4","0","0"
"195","5D-AM-1020-01","05D","1",2018-10-20,1,"1","0",NA,"+","2","POINT (-73.9761107065353 40.769642060286)",-73.9761107065353,40.769642060286,"3","0","0"
"196","5C-AM-1006-02","05C","1",2018-10-06,2,"1","2","White","Cinnamon+White","2","POINT (-73.9771614686616 40.7709677983247)",-73.9771614686616,40.7709677983247,"1","1","0"
"197","42H-AM-1019-02","42H","1",2018-10-19,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9510747586301 40.7973106833951)",-73.9510747586301,40.7973106833951,"3","1","0"
"198","38A-PM-1013-03","38A","2",2018-10-13,3,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9598015842806 40.7973522744237)",-73.9598015842806,40.7973522744237,"4","1","0"
"199","7G-PM-1018-05","07G","2",2018-10-18,5,"1","1",NA,"Gray+","1","POINT (-73.9718729101676 40.7703692621371)",-73.9718729101676,40.7703692621371,"3","0","0"
"200","31A-AM-1010-05","31A","1",2018-10-10,5,"1","1",NA,"Gray+","1","POINT (-73.9638774579549 40.7913532129148)",-73.9638774579549,40.7913532129148,"2","1","0"
"201","22C-AM-1013-03","22C","1",2018-10-13,3,"2","2","Gray","Cinnamon+Gray","1","POINT (-73.9679538163341 40.7837103696906)",-73.9679538163341,40.7837103696906,"2","2","0"
"202","36F-PM-1012-04","36F","2",2018-10-12,4,"1","1","White","Gray+White","1","POINT (-73.9564724104048 40.7936055508162)",-73.9564724104048,40.7936055508162,"3","2","0"
"203","5C-AM-1006-03","05C","1",2018-10-06,3,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.97708244122522 40.7709961309457)",-73.9770824412252,40.7709961309457,"4","1","0"
"204","13H-PM-1010-05","13H","2",2018-10-10,5,"1","1",NA,"Gray+","1","POINT (-73.9677646187171 40.7746492806333)",-73.9677646187171,40.7746492806333,"3","1","0"
"205","10F-PM-1019-02","10F","2",2018-10-19,2,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9710760196868 40.7725506006789)",-73.9710760196868,40.7725506006789,"1","2","0"
"206","5I-PM-1008-01","05I","2",2018-10-08,1,"1","3","Cinnamon","Black+Cinnamon","2","POINT (-73.9711298491132 40.7676902603543)",-73.9711298491132,40.7676902603543,"4","0","0"
"207","16D-PM-1010-13","16D","2",2018-10-10,13,"1","1",NA,"Gray+","1","POINT (-73.9702755805141 40.7783547795222)",-73.9702755805141,40.7783547795222,"3","1","0"
"208","21G-AM-1014-07","21G","1",2018-10-14,7,"1","1","White","Gray+White","2","POINT (-73.9638837160341 40.7809747900833)",-73.9638837160341,40.7809747900833,"5","0","0"
"209","22B-PM-1014-05","22B","2",2018-10-14,5,"0","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.968367485157 40.7838472644815)",-73.968367485157,40.7838472644815,"2","0","0"
"210","3D-AM-1006-08","03D","1",2018-10-06,8,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9772576561244 40.7679895093963)",-73.9772576561244,40.7679895093963,"2","3","0"
"211","39H-AM-1007-01","39H","1",2018-10-07,1,"1","1",NA,"Gray+","1","POINT (-73.9519639918804 40.7949911702392)",-73.9519639918804,40.7949911702392,"3","1","0"
"212","6D-PM-1020-01","06D","2",2018-10-20,1,"1","1",NA,"Gray+","1","POINT (-73.9754270368984 40.7702411502308)",-73.9754270368984,40.7702411502308,"3","1","0"
"213","12E-PM-1018-06","12E","2",2018-10-18,6,"2","2",NA,"Cinnamon+","1","POINT (-73.9712327308512 40.7748702909218)",-73.9712327308512,40.7748702909218,"3","1","0"
"214","14D-PM-1019-04","14D","2",2018-10-19,4,"1","1",NA,"Gray+","1","POINT (-73.9712318712643 40.7773053099657)",-73.9712318712643,40.7773053099657,"2","0","0"
"215","3E-PM-1008-03","03E","2",2018-10-08,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9761209945419 40.7682404528903)",-73.9761209945419,40.7682404528903,"3","2","0"
"216","17F-PM-1020-03","17F","2",2018-10-20,3,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.967181612203 40.7787752287055)",-73.967181612203,40.7787752287055,"4","0","0"
"217","22D-PM-1012-04","22D","2",2018-10-12,4,"1","1","Black, White","Gray+Black, White","1","POINT (-73.9665709146738 40.7839384318554)",-73.9665709146738,40.7839384318554,"3","1","0"
"218","8A-AM-1013-03","08A","1",2018-10-13,3,"2","0",NA,"+","2","POINT (-73.9770273553525 40.7732399463626)",-73.9770273553525,40.7732399463626,"1","3","0"
"219","7E-AM-1006-03","07E","1",2018-10-06,3,"1","1",NA,"Gray+","1","POINT (-73.9737091707831 40.7713732567512)",-73.9737091707831,40.7713732567512,"2","0","0"
"220","42G-PM-1014-03","42G","2",2018-10-14,3,"1","2","Gray","Cinnamon+Gray","2","POINT (-73.9520592496349 40.7975076299811)",-73.9520592496349,40.7975076299811,"1","2","0"
"221","28C-PM-1006-02","28C","2",2018-10-06,2,"1","1",NA,"Gray+","1","POINT (-73.963842266151 40.7887340867773)",-73.963842266151,40.7887340867773,"1","2","0"
"222","2D-AM-1007-03","02D","1",2018-10-07,3,"1","1",NA,"Gray+","2","POINT (-73.9775681731459 40.7676421190309)",-73.9775681731459,40.7676421190309,"4","0","0"
"223","32E-AM-1007-10","32E","1",2018-10-07,10,"1","3",NA,"Black+","1","POINT (-73.9598155300913 40.7905887826983)",-73.9598155300913,40.7905887826983,"3","0","0"
"224","12C-AM-1013-03","12C","1",2018-10-13,3,"1","1",NA,"Gray+","1","POINT (-73.9728660779622 40.7753294525644)",-73.9728660779622,40.7753294525644,"3","1","0"
"225","8F-PM-1012-04","08F","2",2018-10-12,4,"1","1",NA,"Gray+","2","POINT (-73.972416242971 40.7714260236636)",-73.972416242971,40.7714260236636,"0","0","0"
"226","2H-AM-1006-02","02H","1",2018-10-06,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9731498064872 40.7659963196581)",-73.9731498064872,40.7659963196581,"5","3","0"
"227","36I-AM-1017-05","36I","1",2018-10-17,5,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9527808174534 40.7924167234441)",-73.9527808174534,40.7924167234441,"2","2","0"
"228","32B-AM-1017-03","32B","1",2018-10-17,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9624184586031 40.7921524868211)",-73.9624184586031,40.7921524868211,"3","3","0"
"229","37E-PM-1006-04","37E","2",2018-10-06,4,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9568343093228 40.7949401350882)",-73.9568343093228,40.7949401350882,"3","0","0"
"230","12B-AM-1007-02","12B","1",2018-10-07,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9741401377844 40.7758134257881)",-73.9741401377844,40.7758134257881,"5","1","0"
"231","4E-PM-1008-08","04E","2",2018-10-08,8,"1","1",NA,"Gray+","1","POINT (-73.9753574279936 40.7683211694257)",-73.9753574279936,40.7683211694257,"4","2","0"
"232","14A-PM-1014-01","14A","2",2018-10-14,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9737266070919 40.7786338379896)",-73.9737266070919,40.7786338379896,"4","2","0"
"233","15F-PM-1010-07","15F","2",2018-10-10,7,"1","1",NA,"Gray+","2","POINT (-73.967895656898 40.7767409597341)",-73.967895656898,40.7767409597341,"1","2","0"
"234","9B-PM-1013-07","09B","2",2018-10-13,7,"2","1","White","Gray+White","1","POINT (-73.97609422524371 40.7742035674209)",-73.9760942252437,40.7742035674209,"3","1","0"
"235","8C-PM-1013-05","08C","2",2018-10-13,5,"1","1","White","Gray+White","1","POINT (-73.9758464905133 40.7725957408841)",-73.9758464905133,40.7725957408841,"3","1","0"
"236","6B-PM-1017-04","06B","2",2018-10-17,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9767080512177 40.7717708794221)",-73.9767080512177,40.7717708794221,"1","0","0"
"237","5D-AM-1020-02","05D","1",2018-10-20,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9760256477558 40.7703573131398)",-73.9760256477558,40.7703573131398,"4","0","0"
"238","39B-AM-1018-01","39B","1",2018-10-18,1,"0","0",NA,"+","2","POINT (-73.9593126695714 40.797533370163)",-73.9593126695714,40.797533370163,"0","0","1"
"239","40A-AM-1010-04","40A","1",2018-10-10,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9590236602085 40.7982632456866)",-73.9590236602085,40.7982632456866,"3","1","0"
"240","4E-AM-1020-01","04E","1",2018-10-20,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9754778808471 40.7685619029765)",-73.9754778808471,40.7685619029765,"4","1","0"
"241","32E-AM-1007-01","32E","1",2018-10-07,1,"1","1",NA,"Gray+","1","POINT (-73.9597648775789 40.7903443029725)",-73.9597648775789,40.7903443029725,"2","2","0"
"242","32E-PM-1017-04","32E","2",2018-10-17,4,"1","1",NA,"Gray+","1","POINT (-73.9589414339242 40.7907073888277)",-73.9589414339242,40.7907073888277,"2","2","0"
"243","2D-PM-1012-02","02D","2",2018-10-12,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9779805668091 40.7680931566797)",-73.9779805668091,40.7680931566797,"2","3","0"
"244","6F-PM-1008-05","06F","2",2018-10-08,5,"1","2","White","Cinnamon+White","1","POINT (-73.97331176635412 40.7694584620114)",-73.9733117663541,40.7694584620114,"3","1","0"
"245","10B-PM-1014-02","10B","2",2018-10-14,2,"1","1","White","Gray+White","2","POINT (-73.9751729403694 40.7743284123118)",-73.9751729403694,40.7743284123118,"3","0","0"
"246","3C-PM-1008-02","03C","2",2018-10-08,2,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9786339295735 40.7684918638639)",-73.9786339295735,40.7684918638639,"3","1","0"
"247","7F-AM-1008-02","07F","1",2018-10-08,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9726747666002 40.7703022669308)",-73.9726747666002,40.7703022669308,"1","2","0"
"248","7B-AM-1008-09","07B","1",2018-10-08,9,"1","1",NA,"Gray+","1","POINT (-73.9770718586754 40.7729752391435)",-73.9770718586754,40.7729752391435,"3","1","0"
"249","38D-AM-1017-02","38D","1",2018-10-17,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9570817579092 40.7964221087879)",-73.9570817579092,40.7964221087879,"0","1","0"
"250","10C-PM-1013-04","10C","2",2018-10-13,4,"0","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.974420668782 40.7749628597465)",-73.974420668782,40.7749628597465,"2","1","0"
"251","6G-PM-1020-02","06G","2",2018-10-20,2,"1","1",NA,"Gray+","1","POINT (-73.9719735582476 40.7693045133578)",-73.9719735582476,40.7693045133578,"1","1","0"
"252","26I-PM-1010-02","26I","2",2018-10-10,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9589627056561 40.7847591558491)",-73.9589627056561,40.7847591558491,"3","1","0"
"253","10A-AM-1006-03","10A","1",2018-10-06,3,"2","2",NA,"Cinnamon+","1","POINT (-73.9762246600197 40.775164077652)",-73.9762246600197,40.775164077652,"2","0","0"
"254","1B-AM-1012-07","01B","1",2018-10-12,7,"1","2",NA,"Cinnamon+","2","POINT (-73.9800669115792 40.7676825134384)",-73.9800669115792,40.7676825134384,"5","1","0"
"255","9A-PM-1010-04","09A","2",2018-10-10,4,"0","2",NA,"Cinnamon+","2","POINT (-73.97679812430802 40.7741316574113)",-73.976798124308,40.7741316574113,"1","1","0"
"256","3D-AM-1006-03","03D","1",2018-10-06,3,"2","2","Gray","Cinnamon+Gray","1","POINT (-73.9773317054464 40.76840359967581)",-73.9773317054464,40.7684035996758,"1","3","0"
"257","37H-AM-1018-03","37H","1",2018-10-18,3,"1","1","White","Gray+White","2","POINT (-73.9534333425633 40.7932564163328)",-73.9534333425633,40.7932564163328,"2","2","2"
"258","7F-AM-1008-09","07F","1",2018-10-08,9,"1","1",NA,"Gray+","2","POINT (-73.9726958070536 40.7706096126328)",-73.9726958070536,40.7706096126328,"4","1","0"
"259","6A-AM-1006-06","06A","1",2018-10-06,6,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.978436117932 40.7724769242403)",-73.978436117932,40.7724769242403,"4","0","1"
"260","32I-AM-1013-05","32I","1",2018-10-13,5,"1","2","Gray","Cinnamon+Gray","2","POINT (-73.9552861155228 40.788973931872)",-73.9552861155228,40.788973931872,"4","1","0"
"261","7H-PM-1006-02","07H","2",2018-10-06,2,"1","1",NA,"Gray+","2","POINT (-73.9712876234172 40.7695885530701)",-73.9712876234172,40.7695885530701,"1","1","0"
"262","2E-PM-1014-05","02E","2",2018-10-14,5,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9771069181511 40.7670538214988)",-73.9771069181511,40.7670538214988,"3","1","0"
"263","12F-AM-1020-02","12F","1",2018-10-20,2,"1","1",NA,"Gray+","1","POINT (-73.9698714743386 40.7743814661685)",-73.9698714743386,40.7743814661685,"1","0","0"
"264","14E-AM-1008-01","14E","1",2018-10-08,1,"1","1",NA,"Gray+","1","POINT (-73.9691094942294 40.776760392858)",-73.9691094942294,40.776760392858,"2","2","0"
